"split","rel_path","abs_path","label","class_name","exists","is_reverse","base_id"
"train","train/purchase/xQ4LxZ9JDBn.mp4","/path/to/RetailCabinet-4/videos/train/purchase/xQ4LxZ9JDBn.mp4","2","purchase","1","0","xQ4LxZ9JDBn"
"train","train/purchase/xYr91mQR49N.mp4","/path/to/RetailCabinet-4/videos/train/purchase/xYr91mQR49N.mp4","2","purchase","1","0","xYr91mQR49N"
"train","train/purchase/y08Ylp7746-a68_88-b89_162__from_drink_post_b_rev.mp4","/path/to/RetailCabinet-4/videos/train/purchase/y08Ylp7746-a68_88-b89_162__from_drink_post_b_rev.mp4","2","purchase","1","0","y08Ylp7746-a68_88-b89_162__from_drink_post_b_rev"
"train","train/purchase/y08Ylp7746-a68_88-b89_162__from_drink_pre_a.mp4","/path/to/RetailCabinet-4/videos/train/purchase/y08Ylp7746-a68_88-b89_162__from_drink_pre_a.mp4","2","purchase","1","0","y08Ylp7746-a68_88-b89_162__from_drink_pre_a"
"train","train/purchase/y0Ftg7rR43r-a61_79-b80_163__from_drink_post_b_rev.mp4","/path/to/RetailCabinet-4/videos/train/purchase/y0Ftg7rR43r-a61_79-b80_163__from_drink_post_b_rev.mp4","2","purchase","1","0","y0Ftg7rR43r-a61_79-b80_163__from_drink_post_b_rev"
"train","train/purchase/y0Ftg7rR43r-a61_79-b80_163__from_drink_pre_a.mp4","/path/to/RetailCabinet-4/videos/train/purchase/y0Ftg7rR43r-a61_79-b80_163__from_drink_pre_a.mp4","2","purchase","1","0","y0Ftg7rR43r-a61_79-b80_163__from_drink_pre_a"
"train","train/purchase/y2S08g43a3k-a0_59__from_putback_inside.mp4","/path/to/RetailCabinet-4/videos/train/purchase/y2S08g43a3k-a0_59__from_putback_inside.mp4","2","purchase","1","0","y2S08g43a3k-a0_59__from_putback_inside"
"train","train/purchase/y3lS3J75058-a49_73-b74_147__from_drink_post_b_rev.mp4","/path/to/RetailCabinet-4/videos/train/purchase/y3lS3J75058-a49_73-b74_147__from_drink_post_b_rev.mp4","2","purchase","1","0","y3lS3J75058-a49_73-b74_147__from_drink_post_b_rev"
"train","train/purchase/y3lS3J75058-a49_73-b74_147__from_drink_pre_a.mp4","/path/to/RetailCabinet-4/videos/train/purchase/y3lS3J75058-a49_73-b74_147__from_drink_pre_a.mp4","2","purchase","1","0","y3lS3J75058-a49_73-b74_147__from_drink_pre_a"
"train","train/purchase/y6w82i581l-a72_109-b110_232__from_drink_post_b_rev.mp4","/path/to/RetailCabinet-4/videos/train/purchase/y6w82i581l-a72_109-b110_232__from_drink_post_b_rev.mp4","2","purchase","1","0","y6w82i581l-a72_109-b110_232__from_drink_post_b_rev"
"train","train/purchase/y6w82i581l-a72_109-b110_232__from_drink_pre_a.mp4","/path/to/RetailCabinet-4/videos/train/purchase/y6w82i581l-a72_109-b110_232__from_drink_pre_a.mp4","2","purchase","1","0","y6w82i581l-a72_109-b110_232__from_drink_pre_a"
"train","train/purchase/Y7u240LZ09-a0_71__from_putback_inside.mp4","/path/to/RetailCabinet-4/videos/train/purchase/Y7u240LZ09-a0_71__from_putback_inside.mp4","2","purchase","1","0","Y7u240LZ09-a0_71__from_putback_inside"
"train","train/purchase/Y7udP2IBYi5-b61_118__from_open_post_rev.mp4","/path/to/RetailCabinet-4/videos/train/purchase/Y7udP2IBYi5-b61_118__from_open_post_rev.mp4","2","purchase","1","0","Y7udP2IBYi5-b61_118__from_open_post_rev"
"train","train/purchase/Y7udP2IBYi5-b61_118__from_open_pre.mp4","/path/to/RetailCabinet-4/videos/train/purchase/Y7udP2IBYi5-b61_118__from_open_pre.mp4","2","purchase","1","0","Y7udP2IBYi5-b61_118__from_open_pre"
"train","train/purchase/y904A7n6O89-b0_81__from_putback_inside.mp4","/path/to/RetailCabinet-4/videos/train/purchase/y904A7n6O89-b0_81__from_putback_inside.mp4","2","purchase","1","0","y904A7n6O89-b0_81__from_putback_inside"
"train","train/purchase/Y927p9dbS2-b0_55__from_putback_inside.mp4","/path/to/RetailCabinet-4/videos/train/purchase/Y927p9dbS2-b0_55__from_putback_inside.mp4","2","purchase","1","0","Y927p9dbS2-b0_55__from_putback_inside"
"train","train/purchase/ya4Cmc85dF.mp4","/path/to/RetailCabinet-4/videos/train/purchase/ya4Cmc85dF.mp4","2","purchase","1","0","ya4Cmc85dF"
"train","train/purchase/yc74rnzVwZY.mp4","/path/to/RetailCabinet-4/videos/train/purchase/yc74rnzVwZY.mp4","2","purchase","1","0","yc74rnzVwZY"
"train","train/purchase/YeBpKb97Ew-b62_126__from_open_post_rev.mp4","/path/to/RetailCabinet-4/videos/train/purchase/YeBpKb97Ew-b62_126__from_open_post_rev.mp4","2","purchase","1","0","YeBpKb97Ew-b62_126__from_open_post_rev"
"train","train/purchase/YeBpKb97Ew-b62_126__from_open_pre.mp4","/path/to/RetailCabinet-4/videos/train/purchase/YeBpKb97Ew-b62_126__from_open_pre.mp4","2","purchase","1","0","YeBpKb97Ew-b62_126__from_open_pre"
"train","train/purchase/z20Z0G2Bvdl-b0_62__from_putback_inside.mp4","/path/to/RetailCabinet-4/videos/train/purchase/z20Z0G2Bvdl-b0_62__from_putback_inside.mp4","2","purchase","1","0","z20Z0G2Bvdl-b0_62__from_putback_inside"
"train","train/purchase/z5m9o6g0s99.mp4","/path/to/RetailCabinet-4/videos/train/purchase/z5m9o6g0s99.mp4","2","purchase","1","0","z5m9o6g0s99"
"train","train/purchase/zCWOp60h2r1.mp4","/path/to/RetailCabinet-4/videos/train/purchase/zCWOp60h2r1.mp4","2","purchase","1","0","zCWOp60h2r1"
"train","train/purchase/ZOc7O07p8j-a0_98__from_putback_inside.mp4","/path/to/RetailCabinet-4/videos/train/purchase/ZOc7O07p8j-a0_98__from_putback_inside.mp4","2","purchase","1","0","ZOc7O07p8j-a0_98__from_putback_inside"
"train","train/purchase/Zs17r9d0I6s.mp4","/path/to/RetailCabinet-4/videos/train/purchase/Zs17r9d0I6s.mp4","2","purchase","1","0","Zs17r9d0I6s"
"train","train/putback/093w91xk9k4-a0_83.mp4","/path/to/RetailCabinet-4/videos/train/putback/093w91xk9k4-a0_83.mp4","3","putback","1","0","093w91xk9k4-a0_83"
"train","train/putback/093w91xk9k4-a0_83__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/093w91xk9k4-a0_83__rev.mp4","3","putback","1","1","093w91xk9k4-a0_83"
"train","train/putback/09H04wybl67-a0_52.mp4","/path/to/RetailCabinet-4/videos/train/putback/09H04wybl67-a0_52.mp4","3","putback","1","0","09H04wybl67-a0_52"
"train","train/putback/09H04wybl67-a0_52__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/09H04wybl67-a0_52__rev.mp4","3","putback","1","1","09H04wybl67-a0_52"
"train","train/putback/0C0S53a6Y9r-b0_71.mp4","/path/to/RetailCabinet-4/videos/train/putback/0C0S53a6Y9r-b0_71.mp4","3","putback","1","0","0C0S53a6Y9r-b0_71"
"train","train/putback/0C0S53a6Y9r-b0_71__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/0C0S53a6Y9r-b0_71__rev.mp4","3","putback","1","1","0C0S53a6Y9r-b0_71"
"train","train/putback/0MW46Nd84I-a0_67.mp4","/path/to/RetailCabinet-4/videos/train/putback/0MW46Nd84I-a0_67.mp4","3","putback","1","0","0MW46Nd84I-a0_67"
"train","train/putback/0MW46Nd84I-a0_67__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/0MW46Nd84I-a0_67__rev.mp4","3","putback","1","1","0MW46Nd84I-a0_67"
"train","train/putback/0SpKllfX24I-b0_69.mp4","/path/to/RetailCabinet-4/videos/train/putback/0SpKllfX24I-b0_69.mp4","3","putback","1","0","0SpKllfX24I-b0_69"
"train","train/putback/0SpKllfX24I-b0_69__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/0SpKllfX24I-b0_69__rev.mp4","3","putback","1","1","0SpKllfX24I-b0_69"
"train","train/putback/0Ub6dDE89n4-b0_86.mp4","/path/to/RetailCabinet-4/videos/train/putback/0Ub6dDE89n4-b0_86.mp4","3","putback","1","0","0Ub6dDE89n4-b0_86"
"train","train/putback/0Ub6dDE89n4-b0_86__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/0Ub6dDE89n4-b0_86__rev.mp4","3","putback","1","1","0Ub6dDE89n4-b0_86"
"train","train/putback/0v52Xs5C41-a0_88.mp4","/path/to/RetailCabinet-4/videos/train/putback/0v52Xs5C41-a0_88.mp4","3","putback","1","0","0v52Xs5C41-a0_88"
"train","train/putback/0v52Xs5C41-a0_88__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/0v52Xs5C41-a0_88__rev.mp4","3","putback","1","1","0v52Xs5C41-a0_88"
"train","train/putback/0V5C1665QG-b0_90.mp4","/path/to/RetailCabinet-4/videos/train/putback/0V5C1665QG-b0_90.mp4","3","putback","1","0","0V5C1665QG-b0_90"
"train","train/putback/0V5C1665QG-b0_90__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/0V5C1665QG-b0_90__rev.mp4","3","putback","1","1","0V5C1665QG-b0_90"
"train","train/putback/0yX83U03W15-a0_61.mp4","/path/to/RetailCabinet-4/videos/train/putback/0yX83U03W15-a0_61.mp4","3","putback","1","0","0yX83U03W15-a0_61"
"train","train/putback/0yX83U03W15-a0_61__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/0yX83U03W15-a0_61__rev.mp4","3","putback","1","1","0yX83U03W15-a0_61"
"train","train/putback/18Z7y60667-a0_71.mp4","/path/to/RetailCabinet-4/videos/train/putback/18Z7y60667-a0_71.mp4","3","putback","1","0","18Z7y60667-a0_71"
"train","train/putback/18Z7y60667-a0_71__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/18Z7y60667-a0_71__rev.mp4","3","putback","1","1","18Z7y60667-a0_71"
"train","train/putback/1fcO786A8a-b0_71.mp4","/path/to/RetailCabinet-4/videos/train/putback/1fcO786A8a-b0_71.mp4","3","putback","1","0","1fcO786A8a-b0_71"
"train","train/putback/1fcO786A8a-b0_71__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/1fcO786A8a-b0_71__rev.mp4","3","putback","1","1","1fcO786A8a-b0_71"
"train","train/putback/1L76j2j0Y7G-b0_69.mp4","/path/to/RetailCabinet-4/videos/train/putback/1L76j2j0Y7G-b0_69.mp4","3","putback","1","0","1L76j2j0Y7G-b0_69"
"train","train/putback/1L76j2j0Y7G-b0_69__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/1L76j2j0Y7G-b0_69__rev.mp4","3","putback","1","1","1L76j2j0Y7G-b0_69"
"train","train/putback/1O86WJ0rNJ-a0_58.mp4","/path/to/RetailCabinet-4/videos/train/putback/1O86WJ0rNJ-a0_58.mp4","3","putback","1","0","1O86WJ0rNJ-a0_58"
"train","train/putback/1O86WJ0rNJ-a0_58__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/1O86WJ0rNJ-a0_58__rev.mp4","3","putback","1","1","1O86WJ0rNJ-a0_58"
"train","train/putback/1y780xw3i8-a0_67.mp4","/path/to/RetailCabinet-4/videos/train/putback/1y780xw3i8-a0_67.mp4","3","putback","1","0","1y780xw3i8-a0_67"
"train","train/putback/1y780xw3i8-a0_67__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/1y780xw3i8-a0_67__rev.mp4","3","putback","1","1","1y780xw3i8-a0_67"
"train","train/putback/210Go9WcvO-a0_76.mp4","/path/to/RetailCabinet-4/videos/train/putback/210Go9WcvO-a0_76.mp4","3","putback","1","0","210Go9WcvO-a0_76"
"train","train/putback/210Go9WcvO-a0_76__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/210Go9WcvO-a0_76__rev.mp4","3","putback","1","1","210Go9WcvO-a0_76"
"train","train/putback/263v8P5zPFT-b0_72.mp4","/path/to/RetailCabinet-4/videos/train/putback/263v8P5zPFT-b0_72.mp4","3","putback","1","0","263v8P5zPFT-b0_72"
"train","train/putback/263v8P5zPFT-b0_72__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/263v8P5zPFT-b0_72__rev.mp4","3","putback","1","1","263v8P5zPFT-b0_72"
"train","train/putback/283xnZ2RzIH-a0_60.mp4","/path/to/RetailCabinet-4/videos/train/putback/283xnZ2RzIH-a0_60.mp4","3","putback","1","0","283xnZ2RzIH-a0_60"
"train","train/putback/283xnZ2RzIH-a0_60__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/283xnZ2RzIH-a0_60__rev.mp4","3","putback","1","1","283xnZ2RzIH-a0_60"
"train","train/putback/29LG3R25ZJ-b0_53.mp4","/path/to/RetailCabinet-4/videos/train/putback/29LG3R25ZJ-b0_53.mp4","3","putback","1","0","29LG3R25ZJ-b0_53"
"train","train/putback/29LG3R25ZJ-b0_53__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/29LG3R25ZJ-b0_53__rev.mp4","3","putback","1","1","29LG3R25ZJ-b0_53"
"train","train/putback/2g7tu6Oq60-a0_61.mp4","/path/to/RetailCabinet-4/videos/train/putback/2g7tu6Oq60-a0_61.mp4","3","putback","1","0","2g7tu6Oq60-a0_61"
"train","train/putback/2g7tu6Oq60-a0_61__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/2g7tu6Oq60-a0_61__rev.mp4","3","putback","1","1","2g7tu6Oq60-a0_61"
"train","train/putback/2j32n268cr3-b0_76.mp4","/path/to/RetailCabinet-4/videos/train/putback/2j32n268cr3-b0_76.mp4","3","putback","1","0","2j32n268cr3-b0_76"
"train","train/putback/2j32n268cr3-b0_76__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/2j32n268cr3-b0_76__rev.mp4","3","putback","1","1","2j32n268cr3-b0_76"
"train","train/putback/2M89XWN9M59-a0_80.mp4","/path/to/RetailCabinet-4/videos/train/putback/2M89XWN9M59-a0_80.mp4","3","putback","1","0","2M89XWN9M59-a0_80"
"train","train/putback/2M89XWN9M59-a0_80__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/2M89XWN9M59-a0_80__rev.mp4","3","putback","1","1","2M89XWN9M59-a0_80"
"train","train/putback/2nO06t45X2-b0_88.mp4","/path/to/RetailCabinet-4/videos/train/putback/2nO06t45X2-b0_88.mp4","3","putback","1","0","2nO06t45X2-b0_88"
"train","train/putback/2nO06t45X2-b0_88__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/2nO06t45X2-b0_88__rev.mp4","3","putback","1","1","2nO06t45X2-b0_88"
"train","train/putback/329eIl9l6jy-b0_70.mp4","/path/to/RetailCabinet-4/videos/train/putback/329eIl9l6jy-b0_70.mp4","3","putback","1","0","329eIl9l6jy-b0_70"
"train","train/putback/329eIl9l6jy-b0_70__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/329eIl9l6jy-b0_70__rev.mp4","3","putback","1","1","329eIl9l6jy-b0_70"
"train","train/putback/37616W521vs-a0_83.mp4","/path/to/RetailCabinet-4/videos/train/putback/37616W521vs-a0_83.mp4","3","putback","1","0","37616W521vs-a0_83"
"train","train/putback/37616W521vs-a0_83__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/37616W521vs-a0_83__rev.mp4","3","putback","1","1","37616W521vs-a0_83"
"train","train/putback/37l5g3538K-b0_69.mp4","/path/to/RetailCabinet-4/videos/train/putback/37l5g3538K-b0_69.mp4","3","putback","1","0","37l5g3538K-b0_69"
"train","train/putback/37l5g3538K-b0_69__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/37l5g3538K-b0_69__rev.mp4","3","putback","1","1","37l5g3538K-b0_69"
"train","train/putback/3gP26sR6o55-b0_84.mp4","/path/to/RetailCabinet-4/videos/train/putback/3gP26sR6o55-b0_84.mp4","3","putback","1","0","3gP26sR6o55-b0_84"
"train","train/putback/3gP26sR6o55-b0_84__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/3gP26sR6o55-b0_84__rev.mp4","3","putback","1","1","3gP26sR6o55-b0_84"
"train","train/putback/3Ll30xU365-a0_58.mp4","/path/to/RetailCabinet-4/videos/train/putback/3Ll30xU365-a0_58.mp4","3","putback","1","0","3Ll30xU365-a0_58"
"train","train/putback/3Ll30xU365-a0_58__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/3Ll30xU365-a0_58__rev.mp4","3","putback","1","1","3Ll30xU365-a0_58"
"train","train/putback/3n812f5WYR-a0_71.mp4","/path/to/RetailCabinet-4/videos/train/putback/3n812f5WYR-a0_71.mp4","3","putback","1","0","3n812f5WYR-a0_71"
"train","train/putback/3n812f5WYR-a0_71__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/3n812f5WYR-a0_71__rev.mp4","3","putback","1","1","3n812f5WYR-a0_71"
"train","train/putback/3sx7NV1v436-a0_67.mp4","/path/to/RetailCabinet-4/videos/train/putback/3sx7NV1v436-a0_67.mp4","3","putback","1","0","3sx7NV1v436-a0_67"
"train","train/putback/3sx7NV1v436-a0_67__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/3sx7NV1v436-a0_67__rev.mp4","3","putback","1","1","3sx7NV1v436-a0_67"
"train","train/putback/3tSHKE72k8D-a0_80.mp4","/path/to/RetailCabinet-4/videos/train/putback/3tSHKE72k8D-a0_80.mp4","3","putback","1","0","3tSHKE72k8D-a0_80"
"train","train/putback/3tSHKE72k8D-a0_80__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/3tSHKE72k8D-a0_80__rev.mp4","3","putback","1","1","3tSHKE72k8D-a0_80"
"train","train/putback/3u3386bp6r6-b0_56.mp4","/path/to/RetailCabinet-4/videos/train/putback/3u3386bp6r6-b0_56.mp4","3","putback","1","0","3u3386bp6r6-b0_56"
"train","train/putback/3u3386bp6r6-b0_56__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/3u3386bp6r6-b0_56__rev.mp4","3","putback","1","1","3u3386bp6r6-b0_56"
"train","train/putback/3y8O7p9cev-a0_70.mp4","/path/to/RetailCabinet-4/videos/train/putback/3y8O7p9cev-a0_70.mp4","3","putback","1","0","3y8O7p9cev-a0_70"
"train","train/putback/3y8O7p9cev-a0_70__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/3y8O7p9cev-a0_70__rev.mp4","3","putback","1","1","3y8O7p9cev-a0_70"
"train","train/putback/42FnAfV5dr-b0_71.mp4","/path/to/RetailCabinet-4/videos/train/putback/42FnAfV5dr-b0_71.mp4","3","putback","1","0","42FnAfV5dr-b0_71"
"train","train/putback/42FnAfV5dr-b0_71__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/42FnAfV5dr-b0_71__rev.mp4","3","putback","1","1","42FnAfV5dr-b0_71"
"train","train/putback/49LiWcw5Emr-a0_62.mp4","/path/to/RetailCabinet-4/videos/train/putback/49LiWcw5Emr-a0_62.mp4","3","putback","1","0","49LiWcw5Emr-a0_62"
"train","train/putback/49LiWcw5Emr-a0_62__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/49LiWcw5Emr-a0_62__rev.mp4","3","putback","1","1","49LiWcw5Emr-a0_62"
"train","train/putback/4f3tohz95VF-b0_57.mp4","/path/to/RetailCabinet-4/videos/train/putback/4f3tohz95VF-b0_57.mp4","3","putback","1","0","4f3tohz95VF-b0_57"
"train","train/putback/4f3tohz95VF-b0_57__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/4f3tohz95VF-b0_57__rev.mp4","3","putback","1","1","4f3tohz95VF-b0_57"
"train","train/putback/4fdW2x4Avg-a0_49.mp4","/path/to/RetailCabinet-4/videos/train/putback/4fdW2x4Avg-a0_49.mp4","3","putback","1","0","4fdW2x4Avg-a0_49"
"train","train/putback/4fdW2x4Avg-a0_49__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/4fdW2x4Avg-a0_49__rev.mp4","3","putback","1","1","4fdW2x4Avg-a0_49"
"train","train/putback/4lwJO59D1K8-b0_56.mp4","/path/to/RetailCabinet-4/videos/train/putback/4lwJO59D1K8-b0_56.mp4","3","putback","1","0","4lwJO59D1K8-b0_56"
"train","train/putback/4lwJO59D1K8-b0_56__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/4lwJO59D1K8-b0_56__rev.mp4","3","putback","1","1","4lwJO59D1K8-b0_56"
"train","train/putback/4yZU4PJS59-b0_73.mp4","/path/to/RetailCabinet-4/videos/train/putback/4yZU4PJS59-b0_73.mp4","3","putback","1","0","4yZU4PJS59-b0_73"
"train","train/putback/4yZU4PJS59-b0_73__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/4yZU4PJS59-b0_73__rev.mp4","3","putback","1","1","4yZU4PJS59-b0_73"
"train","train/putback/50QK64u1dR3-b0_65.mp4","/path/to/RetailCabinet-4/videos/train/putback/50QK64u1dR3-b0_65.mp4","3","putback","1","0","50QK64u1dR3-b0_65"
"train","train/putback/50QK64u1dR3-b0_65__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/50QK64u1dR3-b0_65__rev.mp4","3","putback","1","1","50QK64u1dR3-b0_65"
"train","train/putback/54Kk4j1sUc-a0_62.mp4","/path/to/RetailCabinet-4/videos/train/putback/54Kk4j1sUc-a0_62.mp4","3","putback","1","0","54Kk4j1sUc-a0_62"
"train","train/putback/54Kk4j1sUc-a0_62__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/54Kk4j1sUc-a0_62__rev.mp4","3","putback","1","1","54Kk4j1sUc-a0_62"
"train","train/putback/551p5713qD6-a0_92.mp4","/path/to/RetailCabinet-4/videos/train/putback/551p5713qD6-a0_92.mp4","3","putback","1","0","551p5713qD6-a0_92"
"train","train/putback/551p5713qD6-a0_92__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/551p5713qD6-a0_92__rev.mp4","3","putback","1","1","551p5713qD6-a0_92"
"train","train/putback/57711p8BgV5-b0_72.mp4","/path/to/RetailCabinet-4/videos/train/putback/57711p8BgV5-b0_72.mp4","3","putback","1","0","57711p8BgV5-b0_72"
"train","train/putback/57711p8BgV5-b0_72__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/57711p8BgV5-b0_72__rev.mp4","3","putback","1","1","57711p8BgV5-b0_72"
"train","train/putback/5eXj68y4HE-b0_85.mp4","/path/to/RetailCabinet-4/videos/train/putback/5eXj68y4HE-b0_85.mp4","3","putback","1","0","5eXj68y4HE-b0_85"
"train","train/putback/5eXj68y4HE-b0_85__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/5eXj68y4HE-b0_85__rev.mp4","3","putback","1","1","5eXj68y4HE-b0_85"
"train","train/putback/5FGZ92438Jp-b0_98.mp4","/path/to/RetailCabinet-4/videos/train/putback/5FGZ92438Jp-b0_98.mp4","3","putback","1","0","5FGZ92438Jp-b0_98"
"train","train/putback/5FGZ92438Jp-b0_98__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/5FGZ92438Jp-b0_98__rev.mp4","3","putback","1","1","5FGZ92438Jp-b0_98"
"train","train/putback/5gqLOOw04pb-a0_65.mp4","/path/to/RetailCabinet-4/videos/train/putback/5gqLOOw04pb-a0_65.mp4","3","putback","1","0","5gqLOOw04pb-a0_65"
"train","train/putback/5gqLOOw04pb-a0_65__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/5gqLOOw04pb-a0_65__rev.mp4","3","putback","1","1","5gqLOOw04pb-a0_65"
"train","train/putback/5R0ITJ7MMJ9-b0_69.mp4","/path/to/RetailCabinet-4/videos/train/putback/5R0ITJ7MMJ9-b0_69.mp4","3","putback","1","0","5R0ITJ7MMJ9-b0_69"
"train","train/putback/5R0ITJ7MMJ9-b0_69__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/5R0ITJ7MMJ9-b0_69__rev.mp4","3","putback","1","1","5R0ITJ7MMJ9-b0_69"
"train","train/putback/668oil5AW09-a0_51.mp4","/path/to/RetailCabinet-4/videos/train/putback/668oil5AW09-a0_51.mp4","3","putback","1","0","668oil5AW09-a0_51"
"train","train/putback/668oil5AW09-a0_51__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/668oil5AW09-a0_51__rev.mp4","3","putback","1","1","668oil5AW09-a0_51"
"train","train/putback/6LJ021m4UM5-a0_71.mp4","/path/to/RetailCabinet-4/videos/train/putback/6LJ021m4UM5-a0_71.mp4","3","putback","1","0","6LJ021m4UM5-a0_71"
"train","train/putback/6LJ021m4UM5-a0_71__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/6LJ021m4UM5-a0_71__rev.mp4","3","putback","1","1","6LJ021m4UM5-a0_71"
"train","train/putback/6nZU1jjFoAm-b0_73.mp4","/path/to/RetailCabinet-4/videos/train/putback/6nZU1jjFoAm-b0_73.mp4","3","putback","1","0","6nZU1jjFoAm-b0_73"
"train","train/putback/6nZU1jjFoAm-b0_73__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/6nZU1jjFoAm-b0_73__rev.mp4","3","putback","1","1","6nZU1jjFoAm-b0_73"
"train","train/putback/6Om27H5355-a0_64.mp4","/path/to/RetailCabinet-4/videos/train/putback/6Om27H5355-a0_64.mp4","3","putback","1","0","6Om27H5355-a0_64"
"train","train/putback/6Om27H5355-a0_64__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/6Om27H5355-a0_64__rev.mp4","3","putback","1","1","6Om27H5355-a0_64"
"train","train/putback/6q6HA404MF2-a0_66.mp4","/path/to/RetailCabinet-4/videos/train/putback/6q6HA404MF2-a0_66.mp4","3","putback","1","0","6q6HA404MF2-a0_66"
"train","train/putback/6q6HA404MF2-a0_66__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/6q6HA404MF2-a0_66__rev.mp4","3","putback","1","1","6q6HA404MF2-a0_66"
"train","train/putback/6T83UB758K-b0_68.mp4","/path/to/RetailCabinet-4/videos/train/putback/6T83UB758K-b0_68.mp4","3","putback","1","0","6T83UB758K-b0_68"
"train","train/putback/6T83UB758K-b0_68__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/6T83UB758K-b0_68__rev.mp4","3","putback","1","1","6T83UB758K-b0_68"
"train","train/putback/70f8aQ8PZ2n-b0_50.mp4","/path/to/RetailCabinet-4/videos/train/putback/70f8aQ8PZ2n-b0_50.mp4","3","putback","1","0","70f8aQ8PZ2n-b0_50"
"train","train/putback/70f8aQ8PZ2n-b0_50__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/70f8aQ8PZ2n-b0_50__rev.mp4","3","putback","1","1","70f8aQ8PZ2n-b0_50"
"train","train/putback/75K19D75772-b0_66.mp4","/path/to/RetailCabinet-4/videos/train/putback/75K19D75772-b0_66.mp4","3","putback","1","0","75K19D75772-b0_66"
"train","train/putback/75K19D75772-b0_66__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/75K19D75772-b0_66__rev.mp4","3","putback","1","1","75K19D75772-b0_66"
"train","train/putback/766am1S167-b0_67.mp4","/path/to/RetailCabinet-4/videos/train/putback/766am1S167-b0_67.mp4","3","putback","1","0","766am1S167-b0_67"
"train","train/putback/766am1S167-b0_67__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/766am1S167-b0_67__rev.mp4","3","putback","1","1","766am1S167-b0_67"
"train","train/putback/778j8RuaMp-a0_78.mp4","/path/to/RetailCabinet-4/videos/train/putback/778j8RuaMp-a0_78.mp4","3","putback","1","0","778j8RuaMp-a0_78"
"train","train/putback/778j8RuaMp-a0_78__rev.mp4","/path/to/RetailCabinet-4/videos/train/putback/778j8RuaMp-a0_78__rev.mp4","3","putback","1","1","778j8RuaMp-a0_78"
"train","train/putback/77dKEeG2MY-a0_68.mp4","/path/to/RetailCabinet-4/videos/train/putback/77dKEeG2MY-a0_68.mp4","3","putback","1","0","77dKEeG2MY-a0_68"
